Date,Area,Building_name,Loop,Type,Usage
2017/05/28,南區,女二舍,1F自助餐,外租,415.63
2017/04/06,北區,第二餐廳,1F動力2,外租,415.69
2017/03/20,北區,第二餐廳,1F動力2,外租,415.69
2017/01/11,北區,工程一館,主迴路,教學,415.75
2017/03/17,北區,工程一館,主迴路,教學,415.88
2017/02/13,北區,第二餐廳,1F動力2,外租,415.94
2017/08/31,北區,第二餐廳,1F動力2,外租,416
2017/03/28,北區,工程一館,主迴路,教學,416.13
2017/02/20,北區,第二餐廳,1F動力2,外租,416.13
2017/03/02,南區,女二舍,1F便利超商,外租,416.13
2017/03/29,北區,第二餐廳,1F動力2,外租,416.31
2017/03/09,北區,第二餐廳,1F動力2,外租,416.38
2017/02/12,南區,學生十三舍,1F便利超商,外租,416.38
2016/11/28,北區,第二餐廳,1F動力2,外租,416.44
2017/06/06,北區,第二餐廳,2F快餐部P動力,外租,416.63
2016/12/01,南區,女二舍,2F自助餐,外租,416.69
2017/05/16,北區,第二餐廳,1F動力2,外租,416.69
2017/01/01,北區,竹軒宿舍,主迴路,宿舍,416.8
2017/05/21,南區,女二舍,2F自助餐,外租,416.94
2016/11/24,北區,第二餐廳,1F動力2,外租,416.94
2016/09/11,北區,第二餐廳,2F快餐部P動力,外租,416.97
2017/07/30,南區,材料實驗,主迴路,教學,417
2017/04/04,北區,人社二館,主迴路,教學,417.13
2017/05/08,北區,第二餐廳,1F動力2,外租,417.19
2016/12/14,北區,第二餐廳,1F動力2,外租,417.19
2016/10/04,北區,活動中心,空調R,行政,417.22
2017/06/20,北區,第二餐廳,2F素食部P動力,外租,417.22
2017/05/21,北區,學生十一舍,主迴路,宿舍,417.25
2017/02/16,南區,學生十三舍,1F便利超商,外租,417.25
2017/03/28,北區,第二餐廳,1F動力2,外租,417.31
2016/09/16,北區,竹軒宿舍,主迴路,宿舍,417.41
2017/07/22,北區,竹軒宿舍,主迴路,宿舍,417.44
2016/12/02,南區,女二舍,2F自助餐,外租,417.44
2016/11/18,北區,第二餐廳,1F動力2,外租,417.44
2017/05/02,北區,學生十一舍,主迴路,宿舍,417.5
2017/02/02,北區,人社一館,主迴路,教學,417.5
2016/10/15,南區,綜合一館,空大MP動力,外租,417.57
2017/06/12,北區,學生十一舍,主迴路,宿舍,417.63
2017/02/18,南區,學生十三舍,1F便利超商,外租,417.63
2017/03/02,北區,工程一館,主迴路,教學,417.75
2017/03/09,北區,學生十一舍,主迴路,宿舍,417.88
2017/05/26,北區,第二餐廳,1F動力2,外租,417.94
2017/08/27,北區,人社二館,主迴路,教學,418
2017/05/03,北區,學生十一舍,主迴路,宿舍,418
2017/03/01,北區,工程一館,主迴路,教學,418.38
2016/09/09,北區,活動中心,空調R,行政,418.5
2017/03/03,南區,學生十三舍,1F便利超商,外租,418.5
2017/01/17,南區,學生十三舍,1F便利超商,外租,418.5
2017/08/02,北區,第二餐廳,2F快餐部P動力,外租,418.56
2017/06/13,北區,第二餐廳,2F快餐部P動力,外租,418.59
2017/02/12,北區,人社二館,主迴路,教學,418.63
2017/06/10,北區,學生十一舍,主迴路,宿舍,418.75
2016/11/20,北區,學生十一舍,主迴路,宿舍,418.75
2016/10/21,北區,學生十一舍,主迴路,宿舍,418.75
2016/12/31,南區,學生十三舍,1F便利超商,外租,418.75
2017/06/13,北區,第二餐廳,1F動力2,外租,418.94
2017/05/15,北區,學生十一舍,主迴路,宿舍,419
2016/10/22,北區,活動中心,空調R,行政,419.19
2017/02/21,北區,第二餐廳,1F動力2,外租,419.19
2017/04/10,北區,第二餐廳,2F快餐部P動力,外租,419.44
2017/05/25,北區,第二餐廳,1F動力2,外租,419.44
2017/05/20,北區,工程一館,主迴路,教學,419.5
2017/06/24,北區,第二餐廳,2F快餐部P動力,外租,419.72
2017/01/25,南區,女二舍,1F自助餐,外租,419.75
2017/08/28,北區,第二餐廳,1F動力2,外租,419.81
2016/12/13,北區,第二餐廳,1F動力2,外租,419.88
2017/08/05,南區,材料實驗,主迴路,教學,420
2017/02/11,北區,竹軒宿舍,主迴路,宿舍,420.05
2017/07/15,北區,人社一館,主迴路,教學,420.09
2017/04/04,北區,研究生一舍,主迴路,宿舍,420.13
2017/01/16,北區,工程一館,主迴路,教學,420.13
2017/05/09,北區,第二餐廳,1F動力2,外租,420.44
2017/01/22,北區,管理一館,主迴路,教學,420.56
2017/02/17,北區,工程一館,主迴路,教學,420.63
2016/09/20,北區,學生十一舍,主迴路,宿舍,420.63
2017/01/26,北區,學生十一舍_研一舍,主迴路,宿舍,420.75
2017/01/15,北區,人社二館,主迴路,教學,420.75
2016/09/03,南區,綜合一館,空大MP動力,外租,420.93
2016/10/28,北區,學生十一舍,主迴路,宿舍,421
2017/05/02,北區,行政大樓,主迴路,行政,421.03
2016/10/14,北區,第二餐廳,1F動力2,外租,421.13
2017/04/04,南區,女二舍,1F便利超商,外租,421.13
2017/01/01,北區,學生十一舍_研一舍,主迴路,宿舍,421.25
2017/03/04,南區,學生十三舍,1F便利超商,外租,421.25
2016/12/17,南區,學生十三舍,1F便利超商,外租,421.25
2017/02/24,南區,女二舍,1F便利超商,外租,421.31
2016/09/30,北區,活動中心,空調R,行政,421.47
2017/01/21,北區,管理一館,主迴路,教學,421.69
2017/03/30,南區,材料實驗,主迴路,教學,421.88
2016/12/20,南區,女二舍,2F自助餐,外租,421.88
2016/09/12,北區,學生十一舍,主迴路,宿舍,422.13
2016/12/22,北區,第二餐廳,1F動力2,外租,422.13
2017/05/07,北區,學生十一舍,主迴路,宿舍,422.25
2017/06/20,南區,女二舍,2F自助餐,外租,422.38
2017/08/30,北區,第二餐廳,1F動力2,外租,422.44
2017/05/12,北區,第二餐廳,1F動力2,外租,422.44
2017/08/20,南區,材料實驗,主迴路,教學,422.5
2017/07/18,南區,綜合一館,空大MP動力,外租,422.59
2017/04/09,北區,中正堂,主迴路,行政,422.63
2017/03/07,北區,學生十一舍,主迴路,宿舍,422.63
2016/11/08,北區,學生十一舍,主迴路,宿舍,422.63
2017/01/14,北區,人社二館,主迴路,教學,422.75
2017/04/29,南區,學生十三舍,1F便利超商,外租,422.75
2017/03/02,南區,學生十三舍,1F便利超商,外租,422.75
2016/12/30,南區,女二舍,1F便利超商,外租,422.75
2016/09/25,北區,第二餐廳,2F快餐部P動力,外租,422.81
2017/04/13,北區,工程一館,主迴路,教學,422.88
2016/09/26,北區,學生十一舍,主迴路,宿舍,422.88
2017/05/04,北區,行政大樓,主迴路,行政,422.91
2017/05/05,北區,學生十一舍,主迴路,宿舍,423
2017/06/21,南區,女二舍,2F自助餐,外租,423
2017/03/22,北區,第二餐廳,1F動力2,外租,423
2017/08/21,北區,第二餐廳,1F動力2,外租,423.13
2017/07/11,南區,防災中心,主迴路,行政,423.31
2017/08/03,北區,第二餐廳,1F動力2,外租,423.31
2016/12/23,北區,研究生一舍,主迴路,宿舍,423.38
2016/11/06,北區,工程一館,主迴路,教學,423.38
2016/10/23,北區,學生十一舍,主迴路,宿舍,423.38
2017/06/12,北區,第二餐廳,1F動力2,外租,423.5
2016/12/20,北區,第二餐廳,1F動力2,外租,423.63
2016/11/11,北區,第二餐廳,1F動力2,外租,423.63
2017/04/28,北區,工程一館,主迴路,教學,423.75
2016/10/19,南區,綜合一館,空大MP動力,外租,423.84
2017/02/24,北區,工程一館,主迴路,教學,423.88
2017/06/22,南區,女二舍,2F自助餐,外租,424.06
2016/12/06,北區,第二餐廳,1F動力2,外租,424.13
2016/12/29,南區,女二舍,1F便利超商,外租,424.13
2017/05/04,北區,第二餐廳,1F動力2,外租,424.19
2016/12/31,南區,女二舍,1F便利超商,外租,424.19
2016/09/07,北區,第二餐廳,2F快餐部P動力,外租,424.28
2017/08/23,北區,第二餐廳,1F動力2,外租,424.38
2017/06/20,北區,學生十一舍,主迴路,宿舍,424.5
2016/11/05,南區,材料實驗,主迴路,教學,424.5
2016/09/22,北區,學生十一舍,主迴路,宿舍,424.5
2017/08/09,北區,第二餐廳,1F動力2,外租,424.5
2017/06/26,北區,第二餐廳,2F快餐部P動力,外租,424.63
2016/10/02,北區,中正堂,主迴路,行政,424.69
2017/03/13,北區,第二餐廳,1F動力2,外租,424.75
2017/06/27,北區,第二餐廳,2F快餐部P動力,外租,424.81
2017/06/17,南區,材料實驗,主迴路,教學,424.88
2017/05/10,北區,第二餐廳,1F動力2,外租,424.94
2016/12/26,南區,材料實驗,主迴路,教學,425
2016/12/31,北區,人社二館,主迴路,教學,425.38
2017/02/22,南區,材料實驗,主迴路,教學,425.5
2016/09/04,南區,女二舍,2F自助餐,外租,425.56
2017/04/21,北區,第二餐廳,1F動力2,外租,425.56
2017/04/26,北區,學生十一舍,主迴路,宿舍,425.63
2017/07/10,南區,防災中心,主迴路,行政,425.69
2016/11/12,南區,女二舍,2F自助餐,外租,425.69
2016/12/21,北區,第二餐廳,1F動力2,外租,425.69
2016/11/09,北區,第二餐廳,1F動力2,外租,425.94
2017/05/22,北區,學生十一舍,主迴路,宿舍,426.13
2017/04/11,北區,學生十一舍,主迴路,宿舍,426.13
2017/06/26,南區,女二舍,2F自助餐,外租,426.19
2017/08/01,北區,第二餐廳,1F動力2,外租,426.19
2016/09/13,北區,學生十一舍,主迴路,宿舍,426.25
2017/04/26,南區,女二舍,2F自助餐,外租,426.31
2016/11/12,北區,工程一館,主迴路,教學,426.38
2017/06/01,北區,學生十一舍,主迴路,宿舍,426.63
2017/04/29,北區,研究生一舍,主迴路,宿舍,426.63
2017/02/22,北區,工程一館,主迴路,教學,426.63
2016/12/24,南區,女二舍,1F便利超商,外租,426.63
2017/07/28,南區,防災中心,主迴路,行政,427
2017/07/24,南區,防災中心,主迴路,行政,427
2016/09/21,北區,學生十一舍,主迴路,宿舍,427
2016/11/13,南區,女二舍,2F自助餐,外租,427
2017/04/27,北區,學生十一舍,主迴路,宿舍,427.13
2017/01/17,南區,女二舍,1F便利超商,外租,427.38
2017/04/18,北區,學生十一舍,主迴路,宿舍,427.5
2017/03/18,北區,人社二館,主迴路,教學,427.5
2016/11/23,北區,第二餐廳,1F動力2,外租,427.5
2016/12/30,南區,學生十三舍,1F便利超商,外租,427.5
2017/05/25,北區,學生十一舍,主迴路,宿舍,427.63
2016/09/29,北區,學生十一舍,主迴路,宿舍,427.88
2016/10/27,北區,活動中心,空調R,行政,427.91
2017/05/27,南區,材料實驗,主迴路,教學,428
2016/12/10,北區,工程一館,主迴路,教學,428
2017/07/03,北區,第二餐廳,2F快餐部P動力,外租,428
2017/01/01,南區,女二舍,1F便利超商,外租,428
2017/04/22,南區,材料實驗,主迴路,教學,428.13
2016/12/30,北區,工程一館,主迴路,教學,428.13
2017/01/02,南區,女二舍,1F便利超商,外租,428.13
2017/08/29,北區,第二餐廳,1F動力2,外租,428.38
2017/06/22,北區,第二餐廳,2F快餐部P動力,外租,428.41
2017/08/07,北區,第二餐廳,1F動力2,外租,428.44
2017/05/28,北區,研究生一舍,主迴路,宿舍,428.5
2017/05/28,南區,材料實驗,主迴路,教學,428.5
2017/02/03,北區,人社二館,主迴路,教學,428.5
2017/03/26,南區,女二舍,1F便利超商,外租,428.5
2017/05/11,北區,第二餐廳,1F動力2,外租,428.63
2017/02/13,南區,女二舍,1F便利超商,外租,428.81
2016/12/29,北區,工程一館,主迴路,教學,428.88
2017/03/05,南區,學生十三舍,1F便利超商,外租,428.88
2017/02/21,南區,材料實驗,主迴路,教學,429
2016/09/05,北區,第二餐廳,2F快餐部P動力,外租,429
2017/08/14,北區,第二餐廳,1F動力2,外租,429.25
2016/11/28,南區,女二舍,2F自助餐,外租,429.44
2017/08/16,北區,第二餐廳,1F動力2,外租,429.44
2016/10/17,北區,學生十一舍,主迴路,宿舍,429.5
2017/05/18,北區,第二餐廳,1F動力2,外租,429.5
2017/05/19,北區,學生十一舍,主迴路,宿舍,429.63
2017/06/11,北區,學生十一舍,主迴路,宿舍,429.75
2017/01/13,南區,女二舍,1F便利超商,外租,429.75
2016/12/18,南區,女二舍,1F便利超商,外租,429.75
2017/06/17,北區,學生十一舍,主迴路,宿舍,429.88
2016/11/29,南區,材料實驗,主迴路,教學,430
2016/10/19,北區,第二餐廳,2F快餐部P動力,外租,430.06
2017/01/18,南區,學生十三舍,1F便利超商,外租,430.13
2017/07/29,北區,竹軒宿舍,主迴路,宿舍,430.16
2017/08/05,北區,第二餐廳,2F快餐部P動力,外租,430.25
2016/10/24,北區,學生十一舍,主迴路,宿舍,430.38
2017/02/14,南區,學生十三舍,1F便利超商,外租,430.5
2017/03/08,北區,工程一館,主迴路,教學,430.63
2017/07/09,北區,竹軒宿舍,主迴路,宿舍,430.84
2017/04/26,北區,第二餐廳,1F動力2,外租,430.94
2016/09/28,北區,中正堂,主迴路,行政,430.97
2017/03/10,北區,電資大樓,空調,行政,431
2017/01/10,北區,工程一館,主迴路,教學,431
2017/07/03,北區,竹軒宿舍,主迴路,宿舍,431.13
2016/12/28,北區,工程一館,主迴路,教學,431.13
2016/12/24,南區,學生十三舍,1F便利超商,外租,431.25
2017/02/14,北區,第二餐廳,1F動力2,外租,431.31
2017/06/05,北區,學生十一舍,主迴路,宿舍,431.38
2016/10/12,北區,學生十一舍,主迴路,宿舍,431.38
2017/03/19,北區,人社一館,主迴路,教學,431.59
2017/05/19,北區,第二餐廳,1F動力2,外租,431.63
2017/03/01,南區,學生十三舍,1F便利超商,外租,431.63
2017/05/01,北區,第二餐廳,1F動力2,外租,431.94
2016/12/12,北區,第二餐廳,1F動力2,外租,431.94
2016/12/05,北區,第二餐廳,1F動力2,外租,431.94
2017/01/29,北區,學生十舍,主迴路,宿舍,432.06
2016/11/06,南區,女二舍,2F自助餐,外租,432.06
2017/06/12,北區,第二餐廳,2F快餐部P動力,外租,432.09
2016/09/27,南區,女二舍,2F自助餐,外租,432.13
2017/02/24,南區,學生十三舍,1F便利超商,外租,432.13
2017/08/10,北區,第二餐廳,1F動力2,外租,432.19
2017/02/14,南區,材料實驗,主迴路,教學,432.25
2017/04/15,北區,人社二館,主迴路,教學,432.38
2017/02/14,北區,工程一館,主迴路,教學,432.38
2017/06/23,北區,第二餐廳,2F快餐部P動力,外租,432.44
2017/01/30,北區,學生十舍,主迴路,宿舍,432.47
2016/09/04,南區,材料實驗,主迴路,教學,432.5
2017/03/09,南區,女二舍,1F便利超商,外租,432.5
2017/05/23,北區,學生十一舍,主迴路,宿舍,432.63
2016/11/20,南區,材料實驗,主迴路,教學,432.75
2017/02/26,北區,竹軒宿舍,主迴路,宿舍,432.84
2017/08/25,南區,女二舍,2F自助餐,外租,432.88
2017/02/25,北區,人社一館,主迴路,教學,432.91
2017/03/07,南區,女二舍,1F便利超商,外租,433.13
2017/08/05,北區,中正堂,主迴路,行政,433.19
2017/07/05,南區,女二舍,2F自助餐,外租,433.19
2017/04/25,北區,第二餐廳,1F動力2,外租,433.25
2017/06/28,南區,女二舍,2F自助餐,外租,433.31
2016/10/05,北區,學生十一舍,主迴路,宿舍,433.38
2017/03/06,南區,學生十三舍,1F便利超商,外租,433.38
2017/04/06,北區,研究生一舍,主迴路,宿舍,433.5
2016/12/01,北區,第二餐廳,1F動力2,外租,433.5
2017/07/03,南區,女二舍,2F自助餐,外租,433.56
2016/12/23,北區,工程一館,主迴路,教學,433.63
2017/08/08,北區,第二餐廳,1F動力2,外租,433.63
2017/07/20,北區,第二餐廳,1F動力2,外租,433.63
2017/08/22,北區,第二餐廳,1F動力2,外租,433.94
2017/06/21,北區,學生十一舍,主迴路,宿舍,434
2017/07/04,南區,女二舍,2F自助餐,外租,434
2016/12/28,南區,女二舍,1F便利超商,外租,434.06
2017/08/06,北區,中正堂,主迴路,行政,434.19
2016/11/29,北區,第二餐廳,1F動力2,外租,434.19
2017/02/20,南區,學生十三舍,1F便利超商,外租,434.25
2017/04/09,北區,學生十一舍,主迴路,宿舍,434.38
2017/06/21,北區,第二餐廳,2F快餐部P動力,外租,434.44
2017/04/10,北區,學生十一舍,主迴路,宿舍,434.5
2016/12/24,北區,研究生一舍,主迴路,宿舍,434.63
2017/06/18,北區,學生十一舍,主迴路,宿舍,434.75
2017/05/11,北區,學生十一舍,主迴路,宿舍,434.88
2017/03/23,北區,第二餐廳,1F動力2,外租,434.88
2016/10/04,北區,學生十一舍,主迴路,宿舍,435.25
2017/07/29,北區,體育館,主迴路,行政,435.31
2017/02/26,北區,管理一館,主迴路,教學,435.31
2017/07/29,南區,材料實驗,主迴路,教學,435.38
2016/11/28,南區,材料實驗,主迴路,教學,435.38
2016/10/20,北區,學生十一舍,主迴路,宿舍,435.38
2017/05/22,北區,第二餐廳,1F動力2,外租,435.38
2017/03/29,北區,工程一館,主迴路,教學,435.5
2017/06/06,北區,第二餐廳,1F動力2,外租,435.5
2016/12/16,南區,學生十三舍,1F便利超商,外租,435.5
2016/12/25,南區,女二舍,1F便利超商,外租,435.63
2017/05/09,北區,學生十一舍,主迴路,宿舍,435.75
2016/11/10,南區,女二舍,2F自助餐,外租,435.75
2017/08/26,北區,第二餐廳,2F快餐部P動力,外租,435.81
2017/04/29,南區,女二舍,1F便利超商,外租,435.81
2016/10/25,北區,學生十一舍,主迴路,宿舍,435.88
2017/04/10,北區,第二餐廳,1F動力2,外租,435.94
2017/04/20,北區,學生十一舍,主迴路,宿舍,436
2016/10/06,北區,學生十一舍,主迴路,宿舍,436
2017/03/27,北區,工程一館,主迴路,教學,436.13
2016/09/04,北區,第二餐廳,2F快餐部P動力,外租,436.13
2017/04/19,北區,第二餐廳,1F動力2,外租,436.19
2016/12/16,南區,女二舍,1F便利超商,外租,436.25
2017/01/28,北區,學生十舍,主迴路,宿舍,436.31
2017/04/16,北區,工程一館,主迴路,教學,436.38
2017/04/18,北區,第二餐廳,1F動力2,外租,436.5
2017/05/28,南區,學生十三舍,1F便利超商,外租,436.5
2017/03/05,北區,人社二館,主迴路,教學,436.75
2016/11/23,南區,女二舍,2F自助餐,外租,436.75
2017/08/04,北區,第二餐廳,2F快餐部P動力,外租,437.13
2017/06/07,北區,第二餐廳,1F動力2,外租,437.13
2017/04/23,南區,材料實驗,主迴路,教學,437.25
2017/06/30,南區,女二舍,2F自助餐,外租,437.44
2016/11/04,北區,第二餐廳,1F動力2,外租,437.56
2017/08/12,北區,第二餐廳,2F快餐部P動力,外租,437.66
2017/01/12,南區,材料實驗,主迴路,教學,437.88
2016/10/27,北區,學生十一舍,主迴路,宿舍,437.88
2017/08/15,北區,第二餐廳,1F動力2,外租,437.88
2017/03/03,南區,女二舍,1F便利超商,外租,437.88
2017/02/27,北區,管理一館,主迴路,教學,437.94
2017/06/27,南區,女二舍,2F自助餐,外租,438
2017/02/27,南區,女二舍,1F自助餐,外租,438
2017/08/07,南區,防災中心,主迴路,行政,438.19
2017/07/10,南區,女二舍,2F自助餐,外租,438.44
2016/11/11,南區,女二舍,2F自助餐,外租,438.44
2017/06/26,南區,防災中心,主迴路,行政,438.63
2017/08/26,南區,材料實驗,主迴路,教學,438.75
2017/03/24,北區,工程一館,主迴路,教學,438.75
2017/02/16,北區,工程一館,主迴路,教學,438.75
2016/12/20,南區,材料實驗,主迴路,教學,438.75
2017/05/12,南區,女二舍,2F自助餐,外租,438.75
2016/11/10,北區,第二餐廳,1F動力2,外租,438.88
2016/09/11,北區,活動中心,空調R,行政,439
2017/02/04,北區,學生十一舍_研一舍,主迴路,宿舍,439
2016/12/03,北區,人社二館,主迴路,教學,439
2017/03/18,南區,學生十三舍,1F便利超商,外租,439.13
2016/10/02,北區,活動中心,空調R,行政,439.34
2017/02/13,南區,學生十三舍,1F便利超商,外租,439.38
2017/03/21,北區,工程一館,主迴路,教學,439.5
2016/10/01,北區,活動中心,空調R,行政,439.53
2017/06/10,北區,第二餐廳,2F快餐部P動力,外租,439.69
2017/05/16,北區,學生十一舍,主迴路,宿舍,439.75
2017/01/23,北區,工程一館,主迴路,教學,439.75
2017/01/02,北區,人社二館,主迴路,教學,439.75
2017/02/27,北區,竹軒宿舍,主迴路,宿舍,439.84
2017/03/20,北區,工程一館,主迴路,教學,439.88
2016/11/26,北區,研究生一舍,主迴路,宿舍,439.88
2017/01/01,南區,學生十三舍,1F便利超商,外租,439.88
2017/05/31,北區,第二餐廳,1F動力2,外租,439.94
2016/12/16,北區,研究生一舍,主迴路,宿舍,440
2017/02/11,南區,學生十三舍,1F便利超商,外租,440
2016/10/26,南區,綜合一館,空大MP動力,外租,440.12
2017/06/02,北區,學生十一舍,主迴路,宿舍,440.25
2017/04/05,南區,材料實驗,主迴路,教學,440.25
2016/11/24,北區,工程一館,主迴路,教學,440.25
2016/10/30,南區,材料實驗,主迴路,教學,440.38
2017/04/28,北區,研究生一舍,主迴路,宿舍,440.5
2017/02/02,北區,人社二館,主迴路,教學,440.5
2017/02/18,南區,女二舍,1F便利超商,外租,440.5
2016/12/31,北區,竹軒宿舍,主迴路,宿舍,440.59
2017/03/11,北區,人社二館,主迴路,教學,440.63
2016/12/09,北區,研究生一舍,主迴路,宿舍,440.63
2017/03/09,北區,工程一館,主迴路,教學,440.75
2017/02/04,北區,研究生一舍,主迴路,宿舍,440.75
2017/08/14,北區,第二餐廳,2F快餐部P動力,外租,440.84
2017/03/10,北區,學生十一舍,主迴路,宿舍,440.88
2017/02/15,北區,工程一館,主迴路,教學,440.88
2016/11/30,北區,第二餐廳,1F動力2,外租,440.88
2017/04/23,南區,學生十三舍,1F便利超商,外租,441
2017/03/08,南區,學生十三舍,1F便利超商,外租,441
2016/10/18,北區,學生十一舍,主迴路,宿舍,441.13
2016/11/10,南區,材料實驗,主迴路,教學,441.25
2016/11/05,北區,工程一館,主迴路,教學,441.25
2017/03/04,南區,女二舍,1F便利超商,外租,441.25
2017/03/04,南區,女二舍,1F自助餐,外租,441.25
2017/02/01,北區,學生十舍,主迴路,宿舍,441.28
2016/10/26,北區,活動中心,空調R,行政,441.38
2017/06/14,南區,女二舍,2F自助餐,外租,441.56
2017/03/04,北區,人社二館,主迴路,教學,441.75
2017/04/20,北區,第二餐廳,1F動力2,外租,441.81
2016/12/24,北區,人社二館,主迴路,教學,441.88
2016/12/03,北區,研究生一舍,主迴路,宿舍,441.88
2017/07/09,北區,機車Ｄ棚,主迴路,行政,441.94
2016/10/30,南區,女二舍,2F自助餐,外租,441.94
2017/07/12,北區,研究生一舍,主迴路,宿舍,442
2017/03/10,北區,工程一館,主迴路,教學,442.25
2017/01/26,北區,研究生一舍,主迴路,宿舍,442.38
2016/11/28,北區,研究生一舍,主迴路,宿舍,442.38
2017/05/23,北區,第二餐廳,1F動力2,外租,442.38
2017/02/02,南區,女二舍,1F自助餐,外租,442.38
2017/04/30,南區,學生十三舍,1F便利超商,外租,442.5
2017/08/27,南區,材料實驗,主迴路,教學,442.63
2017/03/23,北區,工程一館,主迴路,教學,442.63
2016/11/17,北區,第二餐廳,1F動力2,外租,442.63
2017/03/16,北區,學生十一舍,主迴路,宿舍,442.75
2017/04/01,北區,竹軒宿舍,主迴路,宿舍,443.06
2016/10/09,北區,人社二館,主迴路,教學,443.13
2017/02/17,南區,學生十三舍,1F便利超商,外租,443.13
2016/11/03,北區,第二餐廳,1F動力2,外租,443.25
2017/06/07,北區,學生十一舍,主迴路,宿舍,443.5
2017/07/11,南區,女二舍,2F自助餐,外租,443.5
2017/08/21,北區,第二餐廳,2F快餐部P動力,外租,443.56
2017/05/27,北區,研究生一舍,主迴路,宿舍,443.75
2017/03/19,北區,人社二館,主迴路,教學,443.75
2017/05/18,北區,行政大樓,主迴路,行政,443.78
2017/05/08,南區,女二舍,2F自助餐,外租,444.06
2017/03/25,北區,人社一館,主迴路,教學,444.13
2017/02/18,北區,人社二館,主迴路,教學,444.13
2017/04/11,北區,第二餐廳,1F動力2,外租,444.31
2017/07/22,南區,材料實驗,主迴路,教學,444.38
2017/07/31,南區,女二舍,2F自助餐,外租,444.38
2017/06/08,北區,第二餐廳,1F動力2,外租,444.38
2017/05/29,北區,研究生一舍,主迴路,宿舍,444.5
2017/02/06,北區,研究生一舍,主迴路,宿舍,444.5
2017/05/19,南區,女二舍,2F自助餐,外租,444.5
2017/07/06,南區,女二舍,2F自助餐,外租,444.56
2017/04/02,北區,管理一館,主迴路,教學,444.63
2016/12/11,北區,人社二館,主迴路,教學,444.63
2017/08/29,南區,防災中心,主迴路,行政,444.69
2017/07/19,南區,綜合一館,空大MP動力,外租,444.72
2017/07/25,南區,綜合一館,空大MP動力,外租,444.92
2017/08/07,北區,第二餐廳,2F快餐部P動力,外租,445
2016/09/22,北區,活動中心,空調R,行政,445.06
2017/06/05,北區,行政大樓,主迴路,行政,445.09
2017/04/24,北區,工程一館,主迴路,教學,445.13
2017/04/12,北區,工程一館,主迴路,教學,445.25
2017/03/27,南區,學生十三舍,1F便利超商,外租,445.25
2017/03/18,北區,人社一館,主迴路,教學,445.31
2016/12/25,北區,人社二館,主迴路,教學,445.38
2017/03/14,南區,女二舍,1F便利超商,外租,445.38
2017/05/28,北區,竹軒宿舍,主迴路,宿舍,445.53
2017/05/15,北區,第二餐廳,1F動力2,外租,445.69
2017/03/18,南區,女二舍,1F便利超商,外租,445.75
2016/10/28,北區,第二餐廳,1F動力2,外租,445.81
2017/04/07,北區,研究生一舍,主迴路,宿舍,445.88
2016/11/14,北區,第二餐廳,1F動力2,外租,445.88
2017/02/02,北區,學生十舍,主迴路,宿舍,445.97
2017/03/23,南區,材料實驗,主迴路,教學,446
2017/03/12,北區,人社二館,主迴路,教學,446.13
2016/12/26,北區,工程一館,主迴路,教學,446.13
2017/06/29,南區,女二舍,2F自助餐,外租,446.13
2017/04/28,南區,學生十三舍,1F便利超商,外租,446.13
2017/07/25,南區,防災中心,主迴路,行政,446.19
2016/11/10,北區,工程一館,主迴路,教學,446.25
2016/10/23,南區,女二舍,2F自助餐,外租,446.25
2017/07/15,南區,材料實驗,主迴路,教學,446.38
2017/02/23,南區,學生十三舍,1F便利超商,外租,446.38
2017/08/22,北區,第二餐廳,2F快餐部P動力,外租,446.41
2017/06/08,北區,學生十一舍,主迴路,宿舍,446.5
2016/12/24,北區,人社一館,主迴路,教學,446.5
2017/03/11,南區,學生十三舍,1F便利超商,外租,446.5
2017/08/24,北區,第二餐廳,2F快餐部P動力,外租,446.59
2017/05/17,北區,第二餐廳,1F動力2,外租,446.63
2016/10/15,南區,材料實驗,主迴路,教學,446.75
2017/04/03,北區,管理一館,主迴路,教學,446.81
2016/11/02,南區,材料實驗,主迴路,教學,446.88
2017/06/05,北區,第二餐廳,1F動力2,外租,446.88
2016/10/19,北區,學生十一舍,主迴路,宿舍,447
2016/11/02,北區,第二餐廳,1F動力2,外租,447
2016/10/12,北區,第二餐廳,1F動力2,外租,447
2017/02/14,南區,女二舍,1F便利超商,外租,447.13
2017/05/18,南區,女二舍,2F自助餐,外租,447.19
2017/07/22,南區,綜合一館,空大MP動力,外租,447.25
2017/06/13,北區,學生十一舍,主迴路,宿舍,447.63
2017/06/06,北區,學生十一舍,主迴路,宿舍,447.75
2017/03/07,南區,學生十三舍,1F便利超商,外租,447.75
2016/11/20,南區,女二舍,2F自助餐,外租,447.88
2016/10/16,北區,活動中心,空調R,行政,447.97
2017/03/07,北區,工程一館,主迴路,教學,448
2017/03/25,南區,學生十三舍,1F便利超商,外租,448
2017/03/16,南區,女二舍,1F便利超商,外租,448.13
2017/08/05,北區,人社一館,主迴路,教學,448.16
2017/02/23,南區,材料實驗,主迴路,教學,448.25
2016/10/26,北區,學生十一舍,主迴路,宿舍,448.25
2017/04/01,北區,人社二館,主迴路,教學,448.38
2017/04/23,南區,女二舍,1F便利超商,外租,448.5
2017/02/15,南區,女二舍,1F便利超商,外租,448.5
2016/11/21,北區,第二餐廳,1F動力2,外租,448.56
2017/01/16,北區,竹軒宿舍,主迴路,宿舍,448.75
2016/11/09,北區,工程一館,主迴路,教學,448.75
