時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/02,North,DinningHall2                ,2F水果部L燈力,Rented                  ,1037.52
2017/02,North,DinningHall2                ,3F教職員餐廳L燈力,Rented                  ,874.22
2017/02,North,Gym,籃排球場                ,Admin                  ,866.13
2017/02,North,ActivityCenter,美髮部                 ,Rented                  ,767.88
2017/02,North,ActivityCenter,眼鏡部                 ,Rented                  ,766.72
2017/02,North,ActivityCenter,理髮部                 ,Rented                  ,747.73
2017/02,North,First_dorm,主迴路                 ,Dorm                  ,551.34
2017/02,North,EECS,網球場燈力               ,Admin                  ,536.35
2017/02,North,WasteWater,主迴路                 ,Admin                  ,415.44
2017/02,North,SD10,學生交誼廳               ,Dorm                  ,413.77
2017/02,North,Admin_bd,主迴路                 ,Admin                  ,400.91
2017/02,North,ActivityCenter,洗衣部                 ,Rented                  ,283.91
2017/02,North,CCAuditorium,1F郵局L燈力,Rented                  ,75.76
2017/02,North,ActivityCenter,華通空調                ,Rented                  ,31.95
2017/02,North,Info(North),主迴路                 ,Admin                  ,0
2017/02,North,DinningHall2                ,2F水果部P動力,Rented                  ,0
2017/01,North,Tien_gia_bin,主迴路                 ,Teach                  ,673310.5
2017/01,North,SC,主迴路                 ,Teach                  ,224744.5
2017/01,North,EECS,主迴路                 ,Teach                  ,147811.5
2017/01,North,SB,主迴路                 ,Teach                  ,121240
2017/01,North,EnvProtect_bd,主迴路                 ,Teach                  ,95160.26
2017/01,North,Swim,主迴路                 ,Admin                  ,68838.38
2017/01,North,DinningHall2                ,主迴路                 ,Rented                  ,54607
2017/01,North,ActivityCenter,主迴路                 ,Admin                  ,44513.11
2017/01,North,SA,主迴路                 ,Teach                  ,33757.56
2017/01,North,SD10,主迴路                 ,Dorm                  ,28181.41
2017/01,North,StudentDormitory9,主迴路                 ,Dorm                  ,27847.31
2017/01,North,Gym,主迴路                 ,Admin                  ,25251.56
2017/01,North,Engineer2,主迴路                 ,Teach                  ,23412.44
2017/01,North,DinningHall2                ,1F動力1,Rented                  ,21469.75
2017/01,North,Manegement1,主迴路                 ,Teach                  ,18712.63
2017/01,North,Motocycle,主迴路                 ,Admin                  ,17868.5
2017/01,North,HA1,主迴路                 ,Teach                  ,17368.25
2017/01,North,DinningHall2                ,1F便利超商動力,Rented                  ,16645.13
2017/01,North,CCAuditorium,主迴路                 ,Admin                  ,16618.97
2017/01,North,HABuilding2                ,主迴路                 ,Teach                  ,16248.38
2017/01,North,GraduateDorm1,主迴路                 ,Dorm                  ,16082
2017/01,North,Chu-HsuanFemale,主迴路                 ,Dorm                  ,13806.61
2017/01,North,GraduateStudentDormitory1,主迴路                 ,Dorm                  ,13764.38
2017/01,North,Engineer1,主迴路                 ,Teach                  ,11648.25
2017/01,North,SD11,主迴路                 ,Dorm                  ,9981.75
2017/01,North,EECS,空調                  ,Admin                  ,9488.5
2017/01,North,DinningHall2                ,1F動力2,Rented                  ,8195.75
2017/01,North,Badminton,主迴路                 ,Admin                  ,5928.44
2017/01,North,ActivityCenter,空調R                 ,Admin                  ,4788.03
2017/01,North,Info(North),館旁餐亭                ,Rented                  ,4220.34
2017/01,North,DinningHall2                ,1F燈力,Rented                  ,3047.72
2017/01,North,ActivityCenter,思源                  ,Admin                  ,3027.78
2017/01,North,DinningHall2                ,2F素食部P動力,Rented                  ,3025.22
2017/01,North,DinningHall2                ,2F快餐部P動力,Rented                  ,2986.78
2017/01,North,EECS,網球場動力               ,Admin                  ,2417.41
2017/01,North,DinningHall2                ,3F教職員餐廳P動力,Rented                  ,2200.84
2017/01,North,DinningHall2                ,2F素食部L燈力,Rented                  ,2048.89
2017/01,North,CCAuditorium,1F郵局P動力,Rented                  ,1792.74
2017/01,North,Gym,司令台                 ,Admin                  ,1505.11
2017/01,North,DinningHall2                ,3F員工餐廳P動力,Rented                  ,1449.86
2017/01,North,ActivityCenter,華通燈插                ,Rented                  ,1314.41
2017/01,North,DinningHall2                ,2F快餐部L燈力,Rented                  ,1196.87
2017/01,North,DinningHall2                ,2F水果部L燈力,Rented                  ,1100.78
2017/01,North,ActivityCenter,美髮部                 ,Rented                  ,902.13
2017/01,North,ActivityCenter,眼鏡部                 ,Rented                  ,838.62
2017/01,North,Gym,籃排球場                ,Admin                  ,836.91
2017/01,North,DinningHall2                ,3F教職員餐廳L燈力,Rented                  ,836.08
2017/01,North,WasteWater,主迴路                 ,Admin                  ,749.69
2017/01,North,ActivityCenter,理髮部                 ,Rented                  ,735.09
2017/01,North,EECS,網球場燈力               ,Admin                  ,660.63
2017/01,North,First_dorm,主迴路                 ,Dorm                  ,600.93
2017/01,North,SD10,學生交誼廳               ,Dorm                  ,531.13
2017/01,North,ActivityCenter,洗衣部                 ,Rented                  ,275.91
2017/01,North,Admin_bd,主迴路                 ,Admin                  ,172.42
2017/01,North,Info(North),主迴路                 ,Admin                  ,100.56
2017/01,North,CCAuditorium,1F郵局L燈力,Rented                  ,88.07
2017/01,North,ActivityCenter,華通空調                ,Rented                  ,33.02
2017/01,North,DinningHall2                ,2F水果部P動力,Rented                  ,0
2016/12,North,SC,主迴路                 ,Teach                  ,268741
2016/12,North,EECS,主迴路                 ,Teach                  ,176069
2016/12,North,SB,主迴路                 ,Teach                  ,133043
2016/12,North,Swim,主迴路                 ,Admin                  ,75108.44
2016/12,North,DinningHall2                ,主迴路                 ,Rented                  ,69125
2016/12,North,ActivityCenter,主迴路                 ,Admin                  ,61830.62
2016/12,North,SA,主迴路                 ,Teach                  ,40563.19
2016/12,North,SD10,主迴路                 ,Dorm                  ,36290.53
2016/12,North,Gym,主迴路                 ,Admin                  ,35857.38
2016/12,North,StudentDormitory9,主迴路                 ,Dorm                  ,34607.25
2016/12,North,CCAuditorium,主迴路                 ,Admin                  ,28460.31
2016/12,North,EECS,空調                  ,Admin                  ,27410.5
2016/12,North,Engineer2,主迴路                 ,Teach                  ,26457.34
2016/12,North,DinningHall2                ,1F動力1,Rented                  ,25558
2016/12,North,Manegement1,主迴路                 ,Teach                  ,23924.25
2016/12,North,HA1,主迴路                 ,Teach                  ,21021.31
2016/12,North,DinningHall2                ,1F便利超商動力,Rented                  ,19479.38
2016/12,North,HABuilding2                ,主迴路                 ,Teach                  ,19383.25
2016/12,North,Chu-HsuanFemale,主迴路                 ,Dorm                  ,18169.78
2016/12,North,GraduateDorm1,主迴路                 ,Dorm                  ,18125.75
2016/12,North,Motocycle,主迴路                 ,Admin                  ,17935.69
2016/12,North,Engineer1,主迴路                 ,Teach                  ,14773.25
2016/12,North,GraduateStudentDormitory1,主迴路                 ,Dorm                  ,14379.13
2016/12,North,SD11,主迴路                 ,Dorm                  ,11045.75
2016/12,North,DinningHall2                ,1F動力2,Rented                  ,10854.75
2016/12,North,Badminton,主迴路                 ,Admin                  ,7151.94
2016/12,North,ActivityCenter,空調R                 ,Admin                  ,6124.25
2016/12,North,Info(North),館旁餐亭                ,Rented                  ,5094.78
2016/12,North,DinningHall2                ,2F快餐部P動力,Rented                  ,4628.5
2016/12,North,DinningHall2                ,1F燈力,Rented                  ,3770.44
2016/12,North,DinningHall2                ,2F素食部P動力,Rented                  ,3698.31
2016/12,North,DinningHall2                ,2F素食部L燈力,Rented                  ,3348.83
2016/12,North,ActivityCenter,思源                  ,Admin                  ,3257.38
2016/12,North,EECS,網球場動力               ,Admin                  ,3193.44
2016/12,North,DinningHall2                ,3F教職員餐廳P動力,Rented                  ,2746.41
2016/12,North,CCAuditorium,1F郵局P動力,Rented                  ,1990.77
2016/12,North,Gym,司令台                 ,Admin                  ,1948.56
2016/12,North,DinningHall2                ,3F員工餐廳P動力,Rented                  ,1919.48
2016/12,North,ActivityCenter,華通燈插                ,Rented                  ,1867.67
2016/12,North,DinningHall2                ,2F水果部L燈力,Rented                  ,1866.66
2016/12,North,DinningHall2                ,2F快餐部L燈力,Rented                  ,1578.74
2016/12,North,WasteWater,主迴路                 ,Admin                  ,1223.75
2016/12,North,DinningHall2                ,3F員工餐廳L燈力,Rented                  ,1192.06
2016/12,North,DinningHall2                ,3F教職員餐廳L燈力,Rented                  ,1162.88
2016/12,North,Gym,籃排球場                ,Admin                  ,1094.41
2016/12,North,ActivityCenter,眼鏡部                 ,Rented                  ,1086.64
2016/12,North,ActivityCenter,美髮部                 ,Rented                  ,944.37
2016/12,North,ActivityCenter,理髮部                 ,Rented                  ,921.07
2016/12,North,EECS,網球場燈力               ,Admin                  ,593.61
2016/12,North,First_dorm,主迴路                 ,Dorm                  ,555.7
2016/12,North,SD10,學生交誼廳               ,Dorm                  ,551.37
2016/12,North,ActivityCenter,洗衣部                 ,Rented                  ,374.68
2016/12,North,CCAuditorium,1F郵局L燈力,Rented                  ,134.38
2016/12,North,ActivityCenter,華通空調                ,Rented                  ,131.08
2016/12,North,Admin_bd,主迴路                 ,Admin                  ,125.61
2016/12,North,Info(North),主迴路                 ,Admin                  ,0
2016/12,North,Tien_gia_bin,主迴路                 ,Teach                  ,0
2016/12,North,EnvProtect_bd,主迴路                 ,Teach                  ,0
2016/12,North,DinningHall2                ,2F水果部P動力,Rented                  ,0
2016/11,North,DinningHall2                ,1F動力1,Rented                  ,6193168
2016/11,North,DinningHall2                ,1F動力2,Rented                  ,639189.4
2016/11,North,EnvProtect_bd,主迴路                 ,Teach                  ,353208.9
2016/11,North,SC,主迴路                 ,Teach                  ,319436.5
2016/11,North,EECS,主迴路                 ,Teach                  ,210116
2016/11,North,Tien_gia_bin,主迴路                 ,Teach                  ,175533.4
2016/11,North,SB,主迴路                 ,Teach                  ,140397
2016/11,North,CCAuditorium,1F郵局P動力,Rented                  ,82993.4
2016/11,North,DinningHall2                ,主迴路                 ,Rented                  ,79736.5
2016/11,North,Swim,主迴路                 ,Admin                  ,74962.31
2016/11,North,CCAuditorium,1F郵局L燈力,Rented                  ,62926.82
2016/11,North,ActivityCenter,主迴路                 ,Admin                  ,61659.37
2016/11,North,EECS,空調                  ,Admin                  ,56427.5
2016/11,North,SA,主迴路                 ,Teach                  ,44560.88
2016/11,North,StudentDormitory9,主迴路                 ,Dorm                  ,41770.88
2016/11,North,SD10,主迴路                 ,Dorm                  ,39538.19
2016/11,North,Gym,主迴路                 ,Admin                  ,37408.81
2016/11,North,CCAuditorium,主迴路                 ,Admin                  ,32486.53
2016/11,North,Engineer2,主迴路                 ,Teach                  ,29715.28
2016/11,North,Manegement1,主迴路                 ,Teach                  ,27131.5
2016/11,North,HA1,主迴路                 ,Teach                  ,24079.13
2016/11,North,GraduateDorm1,主迴路                 ,Dorm                  ,22105.75
2016/11,North,HABuilding2                ,主迴路                 ,Teach                  ,21764.13
2016/11,North,DinningHall2                ,1F便利超商動力,Rented                  ,20176.25
2016/11,North,Chu-HsuanFemale,主迴路                 ,Dorm                  ,20019.83
2016/11,North,Motocycle,主迴路                 ,Admin                  ,17892.63
2016/11,North,Engineer1,主迴路                 ,Teach                  ,15260.88
2016/11,North,GraduateStudentDormitory1,主迴路                 ,Dorm                  ,15156.13
2016/11,North,SD11,主迴路                 ,Dorm                  ,11374.88
2016/11,North,Badminton,主迴路                 ,Admin                  ,7168.88
2016/11,North,ActivityCenter,空調R                 ,Admin                  ,6889.34
2016/11,North,DinningHall2                ,2F快餐部P動力,Rented                  ,6661.22
2016/11,North,DinningHall2                ,2F素食部P動力,Rented                  ,6156.88
2016/11,North,Info(North),館旁餐亭                ,Rented                  ,5534.06
2016/11,North,DinningHall2                ,1F燈力,Rented                  ,3930.83
2016/11,North,DinningHall2                ,2F素食部L燈力,Rented                  ,3219.22
2016/11,North,ActivityCenter,思源                  ,Admin                  ,3137.78
2016/11,North,EECS,網球場動力               ,Admin                  ,3124.56
2016/11,North,Gym,司令台                 ,Admin                  ,2937.33
2016/11,North,DinningHall2                ,3F教職員餐廳P動力,Rented                  ,2864.89
2016/11,North,DinningHall2                ,3F員工餐廳P動力,Rented                  ,2288.96
2016/11,North,ActivityCenter,華通燈插                ,Rented                  ,2057.75
2016/11,North,Admin_bd,主迴路                 ,Admin                  ,1920.39
2016/11,North,DinningHall2                ,2F水果部L燈力,Rented                  ,1909.35
2016/11,North,DinningHall2                ,2F快餐部L燈力,Rented                  ,1644.09
2016/11,North,ActivityCenter,華通空調                ,Rented                  ,1603.63
2016/11,North,ActivityCenter,眼鏡部                 ,Rented                  ,1435.88
2016/11,North,DinningHall2                ,3F員工餐廳L燈力,Rented                  ,1173.72
2016/11,North,DinningHall2                ,3F教職員餐廳L燈力,Rented                  ,1158.8
2016/11,North,Gym,籃排球場                ,Admin                  ,968.14
2016/11,North,ActivityCenter,美髮部                 ,Rented                  ,960.95
2016/11,North,WasteWater,主迴路                 ,Admin                  ,945.19
2016/11,North,ActivityCenter,理髮部                 ,Rented                  ,917.18
2016/11,North,EECS,網球場燈力               ,Admin                  ,825.35
2016/11,North,SD10,學生交誼廳               ,Dorm                  ,549.01
2016/11,North,First_dorm,主迴路                 ,Dorm                  ,479.91
2016/11,North,ActivityCenter,洗衣部                 ,Rented                  ,353.25
2016/11,North,Info(North),主迴路                 ,Admin                  ,0
2016/11,North,DinningHall2                ,2F水果部P動力,Rented                  ,0
2016/10,North,EECS,主迴路                 ,Teach                  ,5425098
2016/10,North,ActivityCenter,第一餐聽                ,Rented                  ,2713285
2016/10,North,HABuilding2                ,主迴路                 ,Teach                  ,1220176
2016/10,North,Manegement1,主迴路                 ,Teach                  ,577197.8
2016/10,North,Motocycle,主迴路                 ,Admin                  ,530126.5
2016/10,North,Tien_gia_bin,主迴路                 ,Teach                  ,368665.9
2016/10,North,SC,主迴路                 ,Teach                  ,339247
2016/10,North,SB,主迴路                 ,Teach                  ,167179
2016/10,North,DinningHall2                ,主迴路                 ,Rented                  ,104570.6
2016/10,North,EECS,空調                  ,Admin                  ,81149
2016/10,North,Swim,主迴路                 ,Admin                  ,76594.38
2016/10,North,StudentDormitory9,主迴路                 ,Dorm                  ,61320.13
2016/10,North,SA,主迴路                 ,Teach                  ,60920.13
2016/10,North,EnvProtect_bd,主迴路                 ,Teach                  ,59811.73
2016/10,North,SD10,主迴路                 ,Dorm                  ,55617.44
2016/10,North,Gym,主迴路                 ,Admin                  ,47915.69
2016/10,North,GraduateDorm1,主迴路                 ,Dorm                  ,41368
2016/10,North,Engineer2,主迴路                 ,Teach                  ,40630.19
2016/10,North,DinningHall2                ,1F動力1,Rented                  ,38385.88
2016/10,North,CCAuditorium,主迴路                 ,Admin                  ,34654.88
2016/10,North,HA1,主迴路                 ,Teach                  ,34042.13
2016/10,North,Chu-HsuanFemale,主迴路                 ,Dorm                  ,29986.38
2016/10,North,DinningHall2                ,1F便利超商動力,Rented                  ,21650.13
2016/10,North,Engineer1,主迴路                 ,Teach                  ,20456.63
2016/10,North,GraduateStudentDormitory1,主迴路                 ,Dorm                  ,17564.25
2016/10,North,ActivityCenter,主迴路                 ,Admin                  ,16893.89
2016/10,North,SD11,主迴路                 ,Dorm                  ,12599.75
2016/10,North,DinningHall2                ,1F動力2,Rented                  ,12580.88
2016/10,North,ActivityCenter,空調R                 ,Admin                  ,11864.16
2016/10,North,Badminton,主迴路                 ,Admin                  ,9870.25
2016/10,North,DinningHall2                ,2F快餐部P動力,Rented                  ,9694.59
2016/10,North,Admin_bd,主迴路                 ,Admin                  ,8487.64
2016/10,North,DinningHall2                ,2F素食部P動力,Rented                  ,8267.97
2016/10,North,Info(North),館旁餐亭                ,Rented                  ,6642.66
2016/10,North,DinningHall2                ,3F教職員餐廳P動力,Rented                  ,6271.77
2016/10,North,DinningHall2                ,3F員工餐廳P動力,Rented                  ,4955.83
2016/10,North,ActivityCenter,華通空調                ,Rented                  ,4317.97
2016/10,North,DinningHall2                ,1F燈力,Rented                  ,4082.69
2016/10,North,Gym,司令台                 ,Admin                  ,3232.62
2016/10,North,DinningHall2                ,2F素食部L燈力,Rented                  ,3045.91
2016/10,North,EECS,網球場動力               ,Admin                  ,2934.13
2016/10,North,ActivityCenter,思源                  ,Admin                  ,2925.72
2016/10,North,WasteWater,主迴路                 ,Admin                  ,2188.75
2016/10,North,ActivityCenter,華通燈插                ,Rented                  ,2026.45
2016/10,North,DinningHall2                ,2F水果部L燈力,Rented                  ,2016.27
2016/10,North,CCAuditorium,1F郵局P動力,Rented                  ,1897.88
2016/10,North,DinningHall2                ,2F快餐部L燈力,Rented                  ,1853.99
2016/10,North,ActivityCenter,眼鏡部                 ,Rented                  ,1693.55
2016/10,North,EECS,網球場燈力               ,Admin                  ,1293.95
2016/10,North,ActivityCenter,美髮部                 ,Rented                  ,1291.71
2016/10,North,ActivityCenter,理髮部                 ,Rented                  ,1290.19
2016/10,North,DinningHall2                ,3F員工餐廳L燈力,Rented                  ,1272.15
2016/10,North,DinningHall2                ,3F教職員餐廳L燈力,Rented                  ,1106.89
2016/10,North,Gym,籃排球場                ,Admin                  ,1074.31
2016/10,North,CCAuditorium,1F郵局L燈力,Rented                  ,875.18
2016/10,North,First_dorm,主迴路                 ,Dorm                  ,712.7
2016/10,North,SD10,學生交誼廳               ,Dorm                  ,634.99
2016/10,North,ActivityCenter,洗衣部                 ,Rented                  ,389.09
2016/10,North,Info(North),主迴路                 ,Admin                  ,158.02
2016/10,North,DinningHall2                ,2F水果部P動力,Rented                  ,0
2016/09,North,DinningHall2                ,1F便利超商動力,Rented                  ,8070742
2016/09,North,EECS,主迴路                 ,Teach                  ,5042575
2016/09,North,DinningHall2                ,1F動力1,Rented                  ,4440173
2016/09,North,DinningHall2                ,1F動力2,Rented                  ,4197488
2016/09,North,HABuilding2                ,主迴路                 ,Teach                  ,1177640
2016/09,North,Badminton,主迴路                 ,Admin                  ,877749.7
2016/09,North,Manegement1,主迴路                 ,Teach                  ,524313.4
2016/09,North,Motocycle,主迴路                 ,Admin                  ,501408.2
2016/09,North,Tien_gia_bin,主迴路                 ,Teach                  ,355831.7
2016/09,North,SC,主迴路                 ,Teach                  ,308647
2016/09,North,SB,主迴路                 ,Teach                  ,155622
2016/09,North,DinningHall2                ,主迴路                 ,Rented                  ,104536.5
2016/09,North,EECS,空調                  ,Admin                  ,82459
2016/09,North,Swim,主迴路                 ,Admin                  ,68637.19
2016/09,North,EnvProtect_bd,主迴路                 ,Teach                  ,58516.8
2016/09,North,SA,主迴路                 ,Teach                  ,56180.06
2016/09,North,StudentDormitory9,主迴路                 ,Dorm                  ,55837.63
2016/09,North,SD10,主迴路                 ,Dorm                  ,49136.34
2016/09,North,GraduateDorm1,主迴路                 ,Dorm                  ,42612
2016/09,North,Engineer2,主迴路                 ,Teach                  ,39896.34
2016/09,North,Gym,主迴路                 ,Admin                  ,39401.19
2016/09,North,CCAuditorium,主迴路                 ,Admin                  ,38568.61
2016/09,North,HA1,主迴路                 ,Teach                  ,30391.02
2016/09,North,Chu-HsuanFemale,主迴路                 ,Dorm                  ,26657.22
2016/09,North,Engineer1,主迴路                 ,Teach                  ,18918.5
2016/09,North,GraduateStudentDormitory1,主迴路                 ,Dorm                  ,17113.5
2016/09,North,ActivityCenter,空調R                 ,Admin                  ,12538.91
2016/09,North,SD11,主迴路                 ,Dorm                  ,11733.75
2016/09,North,Admin_bd,主迴路                 ,Admin                  ,10034.91
2016/09,North,DinningHall2                ,2F快餐部P動力,Rented                  ,9584.97
2016/09,North,DinningHall2                ,3F教職員餐廳P動力,Rented                  ,8422.34
2016/09,North,DinningHall2                ,2F素食部P動力,Rented                  ,8116.94
2016/09,North,Info(North),館旁餐亭                ,Rented                  ,6272.13
2016/09,North,DinningHall2                ,3F員工餐廳P動力,Rented                  ,5269.51
2016/09,North,ActivityCenter,華通空調                ,Rented                  ,4792.86
2016/09,North,DinningHall2                ,1F燈力,Rented                  ,3818.3
2016/09,North,ActivityCenter,思源                  ,Admin                  ,3210.02
2016/09,North,DinningHall2                ,2F素食部L燈力,Rented                  ,2796.3
2016/09,North,ActivityCenter,華通燈插                ,Rented                  ,1955.66
2016/09,North,Gym,司令台                 ,Admin                  ,1945.26
2016/09,North,CCAuditorium,1F郵局P動力,Rented                  ,1830.75
2016/09,North,DinningHall2                ,2F快餐部L燈力,Rented                  ,1764.9
2016/09,North,DinningHall2                ,2F水果部L燈力,Rented                  ,1756.49
2016/09,North,WasteWater,主迴路                 ,Admin                  ,1570.19
2016/09,North,ActivityCenter,眼鏡部                 ,Rented                  ,1541.8
2016/09,North,DinningHall2                ,3F教職員餐廳L燈力,Rented                  ,1154.48
2016/09,North,DinningHall2                ,3F員工餐廳L燈力,Rented                  ,1147.37
2016/09,North,ActivityCenter,美髮部                 ,Rented                  ,1119.45
2016/09,North,ActivityCenter,理髮部                 ,Rented                  ,1116.77
2016/09,North,EECS,網球場動力               ,Admin                  ,1101.81
2016/09,North,CCAuditorium,1F郵局L燈力,Rented                  ,972.14
2016/09,North,Gym,籃排球場                ,Admin                  ,854.57
2016/09,North,EECS,網球場燈力               ,Admin                  ,833.7
2016/09,North,First_dorm,主迴路                 ,Dorm                  ,828.14
2016/09,North,SD10,學生交誼廳               ,Dorm                  ,602.04
2016/09,North,ActivityCenter,洗衣部                 ,Rented                  ,381.55
2016/09,North,ActivityCenter,主迴路                 ,Admin                  ,0
2016/09,North,Info(North),主迴路                 ,Admin                  ,0
2016/09,North,DinningHall2                ,2F水果部P動力,Rented                  ,0
